gene_name	uniprot	is_complex	protein_name	complex_name	id_cp_interaction	celltype_B_cells_memory_activated	celltype_B_cells_naive	celltype_B_cells_naive_activated	celltype_B_cells_oligoclonal	celltype_B_cells_memory	celltype_T_regs	celltype_T8_activated_1	celltype_T_gd	celltype_T4_activated	celltype_NK_CD16_bright	celltype_T4_naive	celltype_T4_memory	celltype_NK_CD16_bright_activated	celltype_T8_memory	celltype_NK_CD56_bright	celltype_NK_CD56_bright_activated	celltype_MAIT_cells	celltype_T8_naive	celltype_MAIT_cells_activated	celltype_T8_activated_2	celltype_Myeloid_cells
FAM3C	Q92520	False	FAM3C_HUMAN		CPI-SS0E2431C09	0.343	0.806	0.478	0.564	0.423	0.229	0.267	0.306	0.234	0.252	0.142	0.162	0.428	0.245	0.365	0.19	0.353	0.291	0.476	0.209	0.298
FAM3C	Q92520	False	FAM3C_HUMAN		CPI-SS0AFC7BACF	0.343	0.806	0.478	0.564	0.423	0.229	0.267	0.306	0.234	0.252	0.142	0.162	0.428	0.245	0.365	0.19	0.353	0.291	0.476	0.209	0.298
CCL4L2	Q8NHW4	False	CC4L_HUMAN		CPI-SS00FB3CB09	0.682	0.03	0.461	0.065	0.053	0.063	0.209	5.609	1.012	0.562	0.0	0.237	9.194	1.821	0.056	0.304	0.485	0.0	19.741	9.861	0.225
CCL4L2	Q8NHW4	False	CC4L_HUMAN		CPI-SS0F3D40856	0.682	0.03	0.461	0.065	0.053	0.063	0.209	5.609	1.012	0.562	0.0	0.237	9.194	1.821	0.056	0.304	0.485	0.0	19.741	9.861	0.225
TNF	P01375	False	TNFA_HUMAN		CPI-SS072E1E27A	1.896	0.286	1.759	0.854	1.152	2.603	3.598	1.976	5.421	0.325	0.051	0.221	0.841	0.794	0.539	1.495	0.488	0.076	8.313	1.93	0.28
KIR2DL3	P43628	False	KI2L3_HUMAN		CPI-SS0917CBD53	0.0	0.0	0.0	0.0	0.0	0.012	0.003	0.138	0.001	0.565	0.009	0.0	0.722	0.461	0.132	0.081	0.023	0.0	0.0	0.0	0.011
KIR2DL1	P43626	False	KI2L1_HUMAN		CPI-SS0ABD11350	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.006	0.0	0.414	0.0	0.002	0.506	0.054	0.109	0.091	0.0	0.0	0.0	0.001	0.0
CXCL9	Q07325	False	CXCL9_HUMAN		CPI-SS0D26F639E	8.422	0.094	1.666	1.035	1.407	0.096	0.094	0.033	0.056	0.047	0.058	0.02	0.162	0.118	0.059	0.133	0.046	0.052	0.085	0.043	1.035
CXCL9	Q07325	False	CXCL9_HUMAN		CPI-SS02246DA17	8.422	0.094	1.666	1.035	1.407	0.096	0.094	0.033	0.056	0.047	0.058	0.02	0.162	0.118	0.059	0.133	0.046	0.052	0.085	0.043	1.035
CXCL9	Q07325	False	CXCL9_HUMAN		CPI-SS0F52745F3	8.422	0.094	1.666	1.035	1.407	0.096	0.094	0.033	0.056	0.047	0.058	0.02	0.162	0.118	0.059	0.133	0.046	0.052	0.085	0.043	1.035
CXCL9	Q07325	False	CXCL9_HUMAN		CPI-SS0C17BB772	8.422	0.094	1.666	1.035	1.407	0.096	0.094	0.033	0.056	0.047	0.058	0.02	0.162	0.118	0.059	0.133	0.046	0.052	0.085	0.043	1.035
CD274	Q9NZQ7	False	PD1L1_HUMAN		CPI-SS016EE0084	0.17	0.008	0.176	0.027	0.062	0.13	0.087	0.09	0.136	0.041	0.034	0.065	0.059	0.077	0.026	0.02	0.058	0.025	0.085	0.069	0.234
CD274	Q9NZQ7	False	PD1L1_HUMAN		CPI-SS08F13AD5C	0.17	0.008	0.176	0.027	0.062	0.13	0.087	0.09	0.136	0.041	0.034	0.065	0.059	0.077	0.026	0.02	0.058	0.025	0.085	0.069	0.234
PDCD1LG2	Q9BQ51	False	PD1L2_HUMAN		CPI-SS0F5B6B186	0.005	0.0	0.031	0.05	0.025	0.0	0.0	0.002	0.006	0.007	0.013	0.005	0.015	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.082
INHBA	P08476	False	INHBA_HUMAN		CPI-CS091BF99D0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.005
INHBA	P08476	False	INHBA_HUMAN		CPI-CS03DDE0728	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.005
INHBA	P08476	False	INHBA_HUMAN		CPI-CS04DD927C9	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.005
INHBA	P08476	False	INHBA_HUMAN		CPI-CS02B77E621	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.005
INHBA	P08476	False	INHBA_HUMAN		CPI-CS0533A30DC	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.005
INHBA	P08476	False	INHBA_HUMAN		CPI-CS0C159B54D	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.005
INHBA	P08476	False	INHBA_HUMAN		CPI-CS0924060DB	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.005
INHBA	P08476	False	INHBA_HUMAN		CPI-CS0B79F5D68	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.005
INHBA	P08476	False	INHBA_HUMAN		CPI-CS04365C3E7	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.005
INHBA	P08476	False	INHBA_HUMAN		CPI-CS044C546F0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.005
INHBA	P08476	False	INHBA_HUMAN		CPI-CS0B4A1E5D8	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.005
GDF11	O95390	False	GDF11_HUMAN		CPI-CS04F78ACD6	0.017	0.018	0.026	0.0	0.02	0.011	0.036	0.119	0.038	0.105	0.04	0.058	0.053	0.078	0.031	0.023	0.069	0.048	0.032	0.099	0.043
GDF11	O95390	False	GDF11_HUMAN		CPI-CS0384572FE	0.017	0.018	0.026	0.0	0.02	0.011	0.036	0.119	0.038	0.105	0.04	0.058	0.053	0.078	0.031	0.023	0.069	0.048	0.032	0.099	0.043
GDF11	O95390	False	GDF11_HUMAN		CPI-CS0A79056B0	0.017	0.018	0.026	0.0	0.02	0.011	0.036	0.119	0.038	0.105	0.04	0.058	0.053	0.078	0.031	0.023	0.069	0.048	0.032	0.099	0.043
LCK	P06239	False	LCK_HUMAN		CPI-CS0A66DB1CA	0.2	0.344	0.349	0.267	0.336	3.311	3.155	3.153	2.608	2.068	3.602	3.675	1.892	3.108	1.77	1.009	3.134	4.047	2.479	2.166	0.259
LCK	P06239	False	LCK_HUMAN		CPI-CS0DBD5CD16	0.2	0.344	0.349	0.267	0.336	3.311	3.155	3.153	2.608	2.068	3.602	3.675	1.892	3.108	1.77	1.009	3.134	4.047	2.479	2.166	0.259
HLA-E	P13747	False	HLAE_HUMAN		CPI-CS0715DE78D	9.273	11.483	16.51	12.021	11.287	11.831	5.482	14.952	7.492	23.596	12.64	14.795	22.6	16.829	14.138	7.546	15.66	12.806	8.863	8.19	7.725
HLA-E	P13747	False	HLAE_HUMAN		CPI-CS05AB368CE	9.273	11.483	16.51	12.021	11.287	11.831	5.482	14.952	7.492	23.596	12.64	14.795	22.6	16.829	14.138	7.546	15.66	12.806	8.863	8.19	7.725
HLA-E	P13747	False	HLAE_HUMAN		CPI-CS0023FA839	9.273	11.483	16.51	12.021	11.287	11.831	5.482	14.952	7.492	23.596	12.64	14.795	22.6	16.829	14.138	7.546	15.66	12.806	8.863	8.19	7.725
NRG1	Q02297	False	NRG1_HUMAN		CPI-SS076BC3BA6	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.025
NRG1	Q02297	False	NRG1_HUMAN		CPI-SS09375CA29	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.025
NRG1	Q02297	False	NRG1_HUMAN		CPI-SS00A953C3A	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.025
NRG1	Q02297	False	NRG1_HUMAN		CPI-SS0BF9FA3F2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.025
MIF	P14174	False	MIF_HUMAN		CPI-SS0ABC5C1B8	11.62	4.22	4.673	6.524	6.898	9.54	13.821	6.333	12.154	3.094	5.335	6.209	5.14	5.386	6.952	10.076	4.846	5.147	9.57	14.466	4.327
AREG	P15514	False	AREG_HUMAN		CPI-SS0D4C221B8	0.029	0.017	0.067	0.045	0.015	0.068	0.013	0.054	0.032	0.005	0.016	0.015	0.085	0.009	0.0	0.054	0.012	0.008	0.013	0.001	0.01
GRN	P28799	False	GRN_HUMAN		CPI-SS0DA033F03	1.803	0.786	1.07	0.987	1.442	0.31	0.143	0.25	0.243	0.201	0.163	0.207	0.19	0.233	0.087	0.402	0.165	0.159	0.235	0.343	6.056
GRN	P28799	False	GRN_HUMAN		CPI-SS054D158CC	1.803	0.786	1.07	0.987	1.442	0.31	0.143	0.25	0.243	0.201	0.163	0.207	0.19	0.233	0.087	0.402	0.165	0.159	0.235	0.343	6.056
GRN	P28799	False	GRN_HUMAN		CPI-SS0C4E86714	1.803	0.786	1.07	0.987	1.442	0.31	0.143	0.25	0.243	0.201	0.163	0.207	0.19	0.233	0.087	0.402	0.165	0.159	0.235	0.343	6.056
COPA	P53621	False	COPA_HUMAN		CPI-SS0302E8E8F	0.463	0.427	0.586	0.484	0.496	0.781	0.411	0.631	0.509	0.803	0.553	0.594	0.682	0.669	0.667	0.408	0.595	0.555	0.577	0.584	0.818
COPA	P53621	False	COPA_HUMAN		CPI-SS0E6E8A727	0.463	0.427	0.586	0.484	0.496	0.781	0.411	0.631	0.509	0.803	0.553	0.594	0.682	0.669	0.667	0.408	0.595	0.555	0.577	0.584	0.818
HBEGF	Q99075	False	HBEGF_HUMAN		CPI-SS0632A027A	0.003	0.0	0.002	0.0	0.003	0.096	0.028	0.028	0.048	0.008	0.002	0.002	0.003	0.001	0.005	0.037	0.003	0.008	0.017	0.017	0.099
TNFSF13B	Q9Y275	False	TN13B_HUMAN		CPI-SS05D23BCE8	0.102	0.159	0.476	0.154	0.101	0.689	0.074	0.96	0.262	1.086	1.478	2.741	0.991	0.502	0.718	0.337	4.124	1.337	1.214	0.101	1.477
TNFSF13B	Q9Y275	False	TN13B_HUMAN		CPI-SS03C51D352	0.102	0.159	0.476	0.154	0.101	0.689	0.074	0.96	0.262	1.086	1.478	2.741	0.991	0.502	0.718	0.337	4.124	1.337	1.214	0.101	1.477
TNFSF13B	Q9Y275	False	TN13B_HUMAN		CPI-SS03133B4F2	0.102	0.159	0.476	0.154	0.101	0.689	0.074	0.96	0.262	1.086	1.478	2.741	0.991	0.502	0.718	0.337	4.124	1.337	1.214	0.101	1.477
TNFSF13B	Q9Y275	False	TN13B_HUMAN		CPI-SS0F00D756A	0.102	0.159	0.476	0.154	0.101	0.689	0.074	0.96	0.262	1.086	1.478	2.741	0.991	0.502	0.718	0.337	4.124	1.337	1.214	0.101	1.477
TNFSF13B	Q9Y275	False	TN13B_HUMAN		CPI-SS0E2863F09	0.102	0.159	0.476	0.154	0.101	0.689	0.074	0.96	0.262	1.086	1.478	2.741	0.991	0.502	0.718	0.337	4.124	1.337	1.214	0.101	1.477
TNFSF13B	Q9Y275	False	TN13B_HUMAN		CPI-SS09648FAA9	0.102	0.159	0.476	0.154	0.101	0.689	0.074	0.96	0.262	1.086	1.478	2.741	0.991	0.502	0.718	0.337	4.124	1.337	1.214	0.101	1.477
APP	P05067	False	A4_HUMAN		CPI-SS09808DEAE	0.413	0.562	0.372	0.491	0.412	0.289	0.259	0.108	0.326	0.044	0.585	0.304	0.017	0.024	0.07	0.107	0.12	0.193	0.163	0.155	0.526
SPN	P16150	False	LEUK_HUMAN		CPI-SS09C4FCB90	0.018	0.022	0.047	0.024	0.038	0.892	0.456	1.089	0.46	1.961	0.499	0.727	1.404	1.445	2.197	2.101	1.003	0.433	0.78	0.802	0.352
ITGAL	P20701	False	ITAL_HUMAN		CPI-SS0E9A581F8	0.146	0.13	0.235	0.13	0.544	0.485	0.381	0.841	0.459	1.806	0.505	0.667	0.997	1.465	1.131	0.611	0.599	0.433	0.537	0.858	0.44
FASLG	P48023	False	TNFL6_HUMAN		CPI-SS0A4F27388	0.003	0.007	0.0	0.0	0.0	0.027	0.188	0.872	0.129	1.338	0.004	0.029	2.179	0.6	0.932	0.984	0.349	0.013	0.682	0.277	0.046
FASLG	P48023	False	TNFL6_HUMAN		CPI-SS0049FD74F	0.003	0.007	0.0	0.0	0.0	0.027	0.188	0.872	0.129	1.338	0.004	0.029	2.179	0.6	0.932	0.984	0.349	0.013	0.682	0.277	0.046
FASLG	P48023	False	TNFL6_HUMAN		CPI-SS03A0C857B	0.003	0.007	0.0	0.0	0.0	0.027	0.188	0.872	0.129	1.338	0.004	0.029	2.179	0.6	0.932	0.984	0.349	0.013	0.682	0.277	0.046
GPI	P06744	False	G6PI_HUMAN		CPI-SS0B1AB068C	1.756	0.736	1.036	1.148	1.248	2.662	2.771	1.482	3.12	0.855	1.2	1.244	1.183	1.161	1.442	2.055	1.293	1.282	2.41	2.362	0.958
NAMPT	P43490	False	NAMPT_HUMAN		CPI-SS0391D4602	1.431	0.249	0.966	0.397	0.314	2.081	2.186	1.123	2.393	0.342	0.276	0.379	0.526	0.957	0.188	0.604	0.507	0.418	2.331	2.515	1.701
NAMPT	P43490	False	NAMPT_HUMAN		CPI-SS00A6D366F	1.431	0.249	0.966	0.397	0.314	2.081	2.186	1.123	2.393	0.342	0.276	0.379	0.526	0.957	0.188	0.604	0.507	0.418	2.331	2.515	1.701
AIMP1	Q12904	False	AIMP1_HUMAN		CPI-SS05D1A6BEF	1.117	0.702	0.682	0.771	0.769	1.038	1.259	0.742	1.184	0.584	0.491	0.68	0.605	0.74	0.539	0.918	0.524	0.543	0.812	0.973	0.649
VEGFA	P15692	False	VEGFA_HUMAN		CPI-SS0DE0A486F	0.074	0.01	0.122	0.0	0.044	0.021	0.034	0.046	0.049	0.004	0.008	0.004	0.054	0.024	0.038	0.013	0.0	0.034	0.125	0.074	0.122
VEGFA	P15692	False	VEGFA_HUMAN		CPI-SS0E00478B4	0.074	0.01	0.122	0.0	0.044	0.021	0.034	0.046	0.049	0.004	0.008	0.004	0.054	0.024	0.038	0.013	0.0	0.034	0.125	0.074	0.122
PGF	P49763	False	PLGF_HUMAN		CPI-SS0855C0353	0.0	0.0	0.0	0.0	0.003	0.0	0.0	0.0	0.002	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.005
PGF	P49763	False	PLGF_HUMAN		CPI-SS0D22A09AD	0.0	0.0	0.0	0.0	0.003	0.0	0.0	0.0	0.002	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.005
PGF	P49763	False	PLGF_HUMAN		CPI-SS0E61DB5DF	0.0	0.0	0.0	0.0	0.003	0.0	0.0	0.0	0.002	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.005
VEGFB	P49765	False	VEGFB_HUMAN		CPI-SS033E6DE7E	0.045	0.136	0.106	0.078	0.082	0.124	0.036	0.204	0.074	0.327	0.114	0.149	0.247	0.338	0.141	0.034	0.311	0.117	0.173	0.357	0.384
VEGFB	P49765	False	VEGFB_HUMAN		CPI-SS0947A8549	0.045	0.136	0.106	0.078	0.082	0.124	0.036	0.204	0.074	0.327	0.114	0.149	0.247	0.338	0.141	0.034	0.311	0.117	0.173	0.357	0.384
VEGFB	P49765	False	VEGFB_HUMAN		CPI-SS098425155	0.045	0.136	0.106	0.078	0.082	0.124	0.036	0.204	0.074	0.327	0.114	0.149	0.247	0.338	0.141	0.034	0.311	0.117	0.173	0.357	0.384
SEMA3C	Q99985	False	SEM3C_HUMAN		CPI-SS0241A1F57	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.002	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.084
IL24	Q13007	False	IL24_HUMAN		CPI-SS07D71C546	0.008	0.006	0.022	0.0	0.0	0.065	0.138	0.005	0.128	0.0	0.001	0.019	0.017	0.009	0.0	0.017	0.0	0.01	0.003	0.023	0.004
CSF2	P04141	False	CSF2_HUMAN		CPI-CS0210859AB	0.016	0.0	0.026	0.0	0.0	0.044	1.187	0.318	0.926	0.019	0.0	0.029	0.239	0.127	0.12	0.656	0.041	0.016	2.59	0.314	0.065
KIR3DL1	P43629	False	KI3L1_HUMAN		CPI-SS0CBAA9BCC	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.171	0.001	0.516	0.0	0.004	0.641	0.058	0.101	0.101	0.0	0.0	0.0	0.0	0.0
KIR3DL1	P43629	False	KI3L1_HUMAN		CPI-SS048242083	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.171	0.001	0.516	0.0	0.004	0.641	0.058	0.101	0.101	0.0	0.0	0.0	0.0	0.0
KIR3DL2	P43630	False	KI3L2_HUMAN		CPI-SS0BDD10277	0.0	0.0	0.0	0.0	0.007	0.035	0.015	0.28	0.027	0.456	0.014	0.042	0.7	0.484	0.335	0.096	0.025	0.01	0.013	0.019	0.004
KIR3DL2	P43630	False	KI3L2_HUMAN		CPI-SS0987A89AE	0.0	0.0	0.0	0.0	0.007	0.035	0.015	0.28	0.027	0.456	0.014	0.042	0.7	0.484	0.335	0.096	0.025	0.01	0.013	0.019	0.004
LILRB2	Q8N423	False	LIRB2_HUMAN		CPI-SS0A76A8E97	0.003	0.002	0.01	0.007	0.003	0.0	0.0	0.0	0.0	0.008	0.003	0.005	0.004	0.006	0.0	0.0	0.0	0.0	0.0	0.0	2.59
LILRB2	Q8N423	False	LIRB2_HUMAN		CPI-SS0EAB03260	0.003	0.002	0.01	0.007	0.003	0.0	0.0	0.0	0.0	0.008	0.003	0.005	0.004	0.006	0.0	0.0	0.0	0.0	0.0	0.0	2.59
LILRB2	Q8N423	False	LIRB2_HUMAN		CPI-SS0DBA81CCF	0.003	0.002	0.01	0.007	0.003	0.0	0.0	0.0	0.0	0.008	0.003	0.005	0.004	0.006	0.0	0.0	0.0	0.0	0.0	0.0	2.59
LILRB1	Q8NHL6	False	LIRB1_HUMAN		CPI-SS00150FB64	0.229	0.344	0.797	0.441	0.418	0.0	0.0	0.146	0.0	0.131	0.0	0.005	0.094	0.24	0.0	0.017	0.017	0.0	0.003	0.099	2.311
LILRB1	Q8NHL6	False	LIRB1_HUMAN		CPI-SS05CE87F88	0.229	0.344	0.797	0.441	0.418	0.0	0.0	0.146	0.0	0.131	0.0	0.005	0.094	0.24	0.0	0.017	0.017	0.0	0.003	0.099	2.311
CCR5	P51681	False	CCR5_HUMAN		CPI-SS0D1D95883	0.001	0.005	0.0	0.0	0.0	0.0	0.002	0.565	0.019	0.065	0.0	0.084	0.011	0.474	0.135	0.06	0.519	0.0	0.495	0.212	0.307
CCR5	P51681	False	CCR5_HUMAN		CPI-SS0C090A257	0.001	0.005	0.0	0.0	0.0	0.0	0.002	0.565	0.019	0.065	0.0	0.084	0.011	0.474	0.135	0.06	0.519	0.0	0.495	0.212	0.307
CCR5	P51681	False	CCR5_HUMAN		CPI-SS0B01D306C	0.001	0.005	0.0	0.0	0.0	0.0	0.002	0.565	0.019	0.065	0.0	0.084	0.011	0.474	0.135	0.06	0.519	0.0	0.495	0.212	0.307
SLC7A1	P30825	False	CTR1_HUMAN		CPI-SS0795802F6	0.472	0.156	0.313	0.253	0.212	0.379	0.445	0.308	0.473	0.222	0.335	0.26	0.315	0.314	0.6	0.275	0.255	0.39	0.808	0.787	0.239
SLC7A1	P30825	False	CTR1_HUMAN		CPI-SS03105D292	0.472	0.156	0.313	0.253	0.212	0.379	0.445	0.308	0.473	0.222	0.335	0.26	0.315	0.314	0.6	0.275	0.255	0.39	0.808	0.787	0.239
CNR2	P34972	False	CNR2_HUMAN		CPI-SS05BA6D9C3	0.301	0.248	0.359	0.476	0.275	0.0	0.004	0.003	0.0	0.061	0.0	0.002	0.028	0.023	0.41	0.306	0.087	0.004	0.007	0.002	0.057
GPRC5D	Q9NZD1	False	GPC5D_HUMAN		CPI-SS008F83E02	0.001	0.0	0.0	0.0	0.0	0.0	0.001	0.0	0.002	0.0	0.0	0.001	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
IDE	P14735	False	IDE_HUMAN		CPI-SS0A3569604	0.188	0.129	0.299	0.23	0.201	0.204	0.184	0.203	0.227	0.11	0.194	0.211	0.188	0.175	0.139	0.097	0.205	0.124	0.236	0.305	0.251
IDE	P14735	False	IDE_HUMAN		CPI-SS076D8415B	0.188	0.129	0.299	0.23	0.201	0.204	0.184	0.203	0.227	0.11	0.194	0.211	0.188	0.175	0.139	0.097	0.205	0.124	0.236	0.305	0.251
IGF1R	P08069	False	IGF1R_HUMAN		CPI-SS0579FA162	0.024	0.084	0.025	0.036	0.013	0.061	0.037	0.073	0.045	0.253	0.321	0.063	0.137	0.01	0.088	0.031	0.061	0.532	0.098	0.16	0.094
IGF1R	P08069	False	IGF1R_HUMAN		CPI-SS0E41702C1	0.024	0.084	0.025	0.036	0.013	0.061	0.037	0.073	0.045	0.253	0.321	0.063	0.137	0.01	0.088	0.031	0.061	0.532	0.098	0.16	0.094
IGF2R	P11717	False	MPRI_HUMAN		CPI-SS042A6F835	0.162	0.126	0.103	0.057	0.054	0.324	0.243	0.49	0.235	0.867	0.153	0.274	1.11	0.668	0.345	0.189	0.404	0.353	0.552	0.603	0.782
SORT1	Q99523	False	SORT_HUMAN		CPI-SS07CCAD9BF	0.0	0.0	0.0	0.0	0.001	0.0	0.006	0.013	0.002	0.017	0.005	0.0	0.004	0.016	0.029	0.03	0.0	0.002	0.0	0.0	0.12
SORT1	Q99523	False	SORT_HUMAN		CPI-SS04F3A1E5C	0.0	0.0	0.0	0.0	0.001	0.0	0.006	0.013	0.002	0.017	0.005	0.0	0.004	0.016	0.029	0.03	0.0	0.002	0.0	0.0	0.12
CD200R1	Q8TD46	False	MO2R1_HUMAN		CPI-SS0A9E884E0	0.012	0.019	0.016	0.052	0.065	0.037	0.036	0.098	0.026	0.058	0.035	0.116	0.021	0.163	0.097	0.161	0.135	0.076	0.011	0.013	0.049
CLEC2D	Q9UHP7	False	CLC2D_HUMAN		CPI-SS0E292C126	1.228	2.221	1.829	1.647	0.99	1.697	1.806	1.807	2.197	0.706	1.582	1.79	0.501	2.573	0.124	0.255	1.187	1.855	1.527	2.055	0.293
CLEC2D	Q9UHP7	False	CLC2D_HUMAN		CPI-SS02A0FF87F	1.228	2.221	1.829	1.647	0.99	1.697	1.806	1.807	2.197	0.706	1.582	1.79	0.501	2.573	0.124	0.255	1.187	1.855	1.527	2.055	0.293
NOTCH1	P46531	False	NOTC1_HUMAN		CPI-SS02EBC1BB0	0.128	0.16	0.135	0.064	0.16	0.255	0.216	0.292	0.215	0.707	0.274	0.271	0.572	0.436	0.704	0.35	0.262	0.354	0.343	0.575	0.363
NOTCH1	P46531	False	NOTC1_HUMAN		CPI-SS04A5D6B6F	0.128	0.16	0.135	0.064	0.16	0.255	0.216	0.292	0.215	0.707	0.274	0.271	0.572	0.436	0.704	0.35	0.262	0.354	0.343	0.575	0.363
SEMA4C	Q9C0C4	False	SEM4C_HUMAN		CPI-SS0B81F1BF5	0.035	0.0	0.011	0.0	0.0	0.049	0.014	0.094	0.012	0.144	0.082	0.124	0.079	0.122	0.009	0.004	0.088	0.058	0.029	0.034	0.087
SEMA4C	Q9C0C4	False	SEM4C_HUMAN		CPI-SS0AB21032D	0.035	0.0	0.011	0.0	0.0	0.049	0.014	0.094	0.012	0.144	0.082	0.124	0.079	0.122	0.009	0.004	0.088	0.058	0.029	0.034	0.087
FLT4	P35916	False	VGFR3_HUMAN		CPI-SS09C917D22	0.0	0.002	0.0	0.0	0.0	0.001	0.006	0.065	0.005	0.0	0.02	0.011	0.0	0.048	0.0	0.004	0.234	0.006	0.249	0.061	0.004
ICOS	Q9Y6W8	False	ICOS_HUMAN		CPI-SS03B8E2D7A	0.015	0.005	0.012	0.0	0.0	1.635	0.446	0.149	1.185	0.037	0.476	0.469	0.091	0.287	0.061	0.06	0.154	0.27	0.544	0.504	0.033
ICOS	Q9Y6W8	False	ICOS_HUMAN		CPI-SS0E4B1484B	0.015	0.005	0.012	0.0	0.0	1.635	0.446	0.149	1.185	0.037	0.476	0.469	0.091	0.287	0.061	0.06	0.154	0.27	0.544	0.504	0.033
TNFRSF1A	P19438	False	TNR1A_HUMAN		CPI-SS04B4619D0	0.005	0.013	0.003	0.0	0.004	0.313	0.361	0.582	0.35	0.928	0.313	0.376	0.911	0.584	0.434	0.199	0.731	0.378	0.844	0.348	1.034
TNFRSF1A	P19438	False	TNR1A_HUMAN		CPI-SS084BE3E4B	0.005	0.013	0.003	0.0	0.004	0.313	0.361	0.582	0.35	0.928	0.313	0.376	0.911	0.584	0.434	0.199	0.731	0.378	0.844	0.348	1.034
TNFRSF1A	P19438	False	TNR1A_HUMAN		CPI-SS0F9B3B259	0.005	0.013	0.003	0.0	0.004	0.313	0.361	0.582	0.35	0.928	0.313	0.376	0.911	0.584	0.434	0.199	0.731	0.378	0.844	0.348	1.034
FAS	P25445	False	TNR6_HUMAN		CPI-SS08B7D54A3	1.431	0.149	1.268	0.757	0.87	1.391	0.267	0.28	0.39	0.335	0.209	0.407	0.444	0.494	0.27	0.257	0.249	0.088	0.58	0.407	0.143
FAS	P25445	False	TNR6_HUMAN		CPI-SS0A83A7E30	1.431	0.149	1.268	0.757	0.87	1.391	0.267	0.28	0.39	0.335	0.209	0.407	0.444	0.494	0.27	0.257	0.249	0.088	0.58	0.407	0.143
TNFRSF1B	P20333	False	TNR1B_HUMAN		CPI-SS0E7D5974D	0.102	0.224	0.24	0.301	0.303	1.142	0.323	0.92	0.454	0.761	0.199	0.576	0.865	0.966	0.443	0.406	0.425	0.236	0.868	0.932	2.207
TNFRSF1B	P20333	False	TNR1B_HUMAN		CPI-SS07D9A48A2	0.102	0.224	0.24	0.301	0.303	1.142	0.323	0.92	0.454	0.761	0.199	0.576	0.865	0.966	0.443	0.406	0.425	0.236	0.868	0.932	2.207
